firm_key,reporting_period,source_reporting_period,product_group,display_firm_name,resolved_frn,observation_start,observation_end,eligible_rule_count,triggered_rule_count,persistent_rule_count,triggered_rule_ids,uncapped_base_warning_score,base_warning_score,family_score_evidence,point_cap_reduction,persistence_bonus,warning_score,coverage_status,priority_band,methodology_id,methodology_status,independent_signal_family_count,triggered_signal_families,persistent_trigger_ids,complaints_opened_count,complaints_closed_count,complaints_upheld_pct,closed_within_8_weeks_pct,context_provision_rate,context_intermediation_rate,identity_match_status,previous_sample_review_outcome,previous_sample_review_comment,review_flags,review_disposition,review_comment,source_check_status,resolved_disposition,source_check_resolution,source_check_evidence,review_method,reviewer,reviewed_at,business_approval_status
FRN:181655,2023-H2,2023-07-01 to 2023-12-31,investments,SCOTTISH WIDOWS LIMITED,181655.0,2023-07-01,2023-12-31,7,2,2,CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""timeliness"": {""cap"": 3, ""capped_points"": 0, ""uncapped_points"": 0}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|context_rate,CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH,2872.0,2672.0,0.9019,0.8701000000000001,12.73,,matched,,,,retain_priority_review_borderline,"Score 8 from 2 rules across 2 independent signal families (complaint_outcome|context_rate). Persistent rules: CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:181655,2024-H1,2024-01-01 to 2024-06-30,investments,SCOTTISH WIDOWS LIMITED,181655.0,2024-01-01,2024-06-30,7,2,2,CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""timeliness"": {""cap"": 3, ""capped_points"": 0, ""uncapped_points"": 0}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|context_rate,CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH,2102.0,2157.0,0.8989,0.898,9.77,,matched,,,,retain_priority_review_borderline,"Score 8 from 2 rules across 2 independent signal families (complaint_outcome|context_rate). Persistent rules: CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:181655,2024-H2,2024-07-01 to 2024-12-31,investments,SCOTTISH WIDOWS LIMITED,181655.0,2024-07-01,2024-12-31,7,2,2,CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""timeliness"": {""cap"": 3, ""capped_points"": 0, ""uncapped_points"": 0}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|context_rate,CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH,2488.0,2296.0,0.9007,0.9177,11.84,,matched,,,,retain_priority_review_borderline,"Score 8 from 2 rules across 2 independent signal families (complaint_outcome|context_rate). Persistent rules: CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:181655,2025-H1,2025-01-01 to 2025-06-30,investments,SCOTTISH WIDOWS LIMITED,181655.0,2025-01-01,2025-06-30,7,3,2,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,9,9,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,11,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,3,complaint_outcome|context_rate|timeliness,CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH,1940.0,2209.0,0.9199,0.8587,10.63,,matched,,,,retain_priority_review,"Score 11 from 3 rules across 3 independent signal families (complaint_outcome|context_rate|timeliness). Persistent rules: CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH. Multiple or reinforced signals support retaining priority-review status. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:181655,2025-H2,2025-07-01 to 2025-12-31,investments,SCOTTISH WIDOWS LIMITED,181655.0,2025-07-01,2025-12-31,7,2,2,CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""timeliness"": {""cap"": 3, ""capped_points"": 0, ""uncapped_points"": 0}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|context_rate,CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH,1163.0,1158.0,0.8834,0.9257,6.62,,matched,,,,retain_priority_review_borderline,"Score 8 from 2 rules across 2 independent signal families (complaint_outcome|context_rate). Persistent rules: CTX_PROVISION_PEER_HIGH|UPHELD_PEER_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:184514,2022-H1,2021-09-01 to 2022-02-28,insurance_and_pure_protection,Sainsbury's Bank Plc,184514.0,2021-09-01,2022-02-28,5,3,1,OVER_8_WEEKS_HIGH|UPHELD_DETERIORATION|UPHELD_PEER_HIGH,8,7,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 4, ""uncapped_points"": 5}, ""context_rate"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",1,1,8,partial,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|timeliness,OVER_8_WEEKS_HIGH,1511.0,1720.0,0.8953,0.5412,,,matched,,,,retain_priority_review_borderline,"Score 8 from 3 rules across 2 independent signal families (complaint_outcome|timeliness). Persistent rules: OVER_8_WEEKS_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:184514,2023-H1,2022-09-01 to 2023-02-28,home_finance,Sainsbury's Bank Plc,184514.0,2022-09-01,2023-02-28,5,3,1,OVER_8_WEEKS_HIGH|UPHELD_DETERIORATION|UPHELD_PEER_HIGH,8,7,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 4, ""uncapped_points"": 5}, ""context_rate"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",1,1,8,partial,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|timeliness,OVER_8_WEEKS_HIGH,116.0,117.0,0.7948717948717948,0.4188034188034187,,,matched,,,,retain_priority_review_borderline,"Score 8 from 3 rules across 2 independent signal families (complaint_outcome|timeliness). Persistent rules: OVER_8_WEEKS_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:184514,2024-H1,2023-09-01 to 2024-02-29,home_finance,Sainsbury's Bank Plc,184514.0,2023-09-01,2024-02-29,7,3,1,CTX_PROVISION_PEER_HIGH|UPHELD_DETERIORATION|UPHELD_PEER_HIGH,8,7,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 4, ""uncapped_points"": 5}, ""context_rate"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""timeliness"": {""cap"": 3, ""capped_points"": 0, ""uncapped_points"": 0}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",1,1,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|context_rate,CTX_PROVISION_PEER_HIGH,67.0,93.0,0.7527,0.8925,31.69,,matched,,,,retain_priority_review_borderline,"Score 8 from 3 rules across 2 independent signal families (complaint_outcome|context_rate). Persistent rules: CTX_PROVISION_PEER_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:184514,2024-H1,2023-09-01 to 2024-02-29,insurance_and_pure_protection,Sainsbury's Bank Plc,184514.0,2023-09-01,2024-02-29,7,2,2,OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|timeliness,OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,877.0,1378.0,0.7112,0.7068,3.16,,matched,,,,retain_priority_review_borderline,"Score 8 from 2 rules across 2 independent signal families (complaint_outcome|timeliness). Persistent rules: OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:202312,2024-H1,2024-01-01 to 2024-06-30,insurance_and_pure_protection,AXA Insurance UK Plc,202312.0,2024-01-01,2024-06-30,7,2,2,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""context_rate"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,context_rate|timeliness,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH,28525.0,30358.0,0.5931,0.7787999999999999,9.45,,matched,,,,retain_priority_review_borderline,"Score 8 from 2 rules across 2 independent signal families (context_rate|timeliness). Persistent rules: CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:202323,2023-H1,2023-01-01 to 2023-06-30,insurance_and_pure_protection,INTACT INSURANCE UK LIMITED,202323.0,2023-01-01,2023-06-30,7,3,1,CTX_PROVISION_DETERIORATION|OVER_8_WEEKS_HIGH|UPHELD_DETERIORATION,7,7,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 2, ""uncapped_points"": 2}, ""context_rate"": {""cap"": 4, ""capped_points"": 2, ""uncapped_points"": 2}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,1,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,3,complaint_outcome|context_rate|timeliness,OVER_8_WEEKS_HIGH,26996.0,27852.0,0.6730216860548615,0.8409808990377712,5.4,,matched,,,,retain_priority_review,"Score 8 from 3 rules across 3 independent signal families (complaint_outcome|context_rate|timeliness). Persistent rules: OVER_8_WEEKS_HIGH. Multiple or reinforced signals support retaining priority-review status. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:202664,2025-H1,2025-01-01 to 2025-06-30,insurance_and_pure_protection,Inter Partner Assistance SA,202664.0,2025-01-01,2025-06-30,5,2,2,OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,partial,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|timeliness,OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,8212.0,9685.0,0.7373,0.7123,,,matched,,,,retain_priority_review_borderline,"Score 8 from 2 rules across 2 independent signal families (complaint_outcome|timeliness). Persistent rules: OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:203350,2024-H1,2024-01-01 to 2024-06-30,insurance_and_pure_protection,esure Insurance Limited,203350.0,2024-01-01,2024-06-30,9,7,2,CTX_INTERMEDIATION_DETERIORATION|CTX_INTERMEDIATION_PEER_HIGH|CTX_PROVISION_DETERIORATION|OPENED_VOLUME_PRESSURE|OVER_8_WEEKS_HIGH|UPHELD_DETERIORATION|UPHELD_PEER_HIGH,16,12,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 4, ""uncapped_points"": 5}, ""context_rate"": {""cap"": 4, ""capped_points"": 4, ""uncapped_points"": 7}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 1, ""uncapped_points"": 1}}",4,2,14,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,4,complaint_outcome|context_rate|timeliness|volume_pressure,OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,20386.0,23636.0,0.817,0.6331,4.82,23.53,matched,,,,retain_priority_review,"Score 14 from 7 rules across 4 independent signal families (complaint_outcome|context_rate|timeliness|volume_pressure). Persistent rules: OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH. Multiple or reinforced signals support retaining priority-review status. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:211468,2023-H1,2022-10-01 to 2023-03-31,banking_and_credit_cards,AJ Bell Management Limited,211468.0,2022-10-01,2023-03-31,7,4,2,CTX_PROVISION_DETERIORATION|CTX_PROVISION_PEER_HIGH|OPENED_EXCEPTIONAL_GROWTH|UPHELD_DETERIORATION,9,8,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 2, ""uncapped_points"": 2}, ""context_rate"": {""cap"": 4, ""capped_points"": 4, ""uncapped_points"": 5}, ""timeliness"": {""cap"": 3, ""capped_points"": 0, ""uncapped_points"": 0}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 2, ""uncapped_points"": 2}}",1,2,10,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,3,complaint_outcome|context_rate|volume_pressure,CTX_PROVISION_DETERIORATION|CTX_PROVISION_PEER_HIGH,106.0,37.0,0.7297297297297297,1.0,48.56,,matched,,,low_closed_denominator_20_to_49,retain_priority_review_with_statistical_caveat,"Score 10 from 4 rules across 3 independent signal families (complaint_outcome|context_rate|volume_pressure). Persistent rules: CTX_PROVISION_DETERIORATION|CTX_PROVISION_PEER_HIGH. Keep in the priority queue, but verify low_closed_denominator_20_to_49 against the source workbook and definitions before relying on the score. This is prioritisation evidence, not a harm finding. Source-check resolution: Workbook confirms 106 opened and 37 closed with the reported percentages. Values are correctly extracted; retain small-denominator caveat.",resolved_with_caveat,retain_priority_review_with_statistical_caveat,Workbook confirms 106 opened and 37 closed with the reported percentages. Values are correctly extracted; retain small-denominator caveat.,firm-level-complaints-data-2023-h1.xlsx: Opened!E16; Closed!E16; Upheld!E16,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:221156,2023-H2,2023-07-01 to 2023-12-31,banking_and_credit_cards,Vanquis Bank Limited,221156.0,2023-07-01,2023-12-31,7,4,2,CTX_PROVISION_DETERIORATION|CTX_PROVISION_PEER_HIGH|OPENED_EXCEPTIONAL_GROWTH|OVER_8_WEEKS_HIGH,10,9,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""context_rate"": {""cap"": 4, ""capped_points"": 4, ""uncapped_points"": 5}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 2, ""uncapped_points"": 2}}",1,2,11,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,3,context_rate|timeliness|volume_pressure,CTX_PROVISION_DETERIORATION|CTX_PROVISION_PEER_HIGH,29869.0,20745.0,0.2482,0.7838,20.36,,matched,,,,retain_priority_review,"Score 11 from 4 rules across 3 independent signal families (context_rate|timeliness|volume_pressure). Persistent rules: CTX_PROVISION_DETERIORATION|CTX_PROVISION_PEER_HIGH. Multiple or reinforced signals support retaining priority-review status. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:221156,2024-H1,2024-01-01 to 2024-06-30,banking_and_credit_cards,Vanquis Bank Limited,221156.0,2024-01-01,2024-06-30,7,2,2,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""context_rate"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,context_rate|timeliness,CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH,33775.0,39974.0,0.1507,0.4169,24.08,,matched,,,,retain_priority_review_borderline,"Score 8 from 2 rules across 2 independent signal families (context_rate|timeliness). Persistent rules: CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:300792,2022-H2,2022-07-01 to 2022-12-31,home_finance,Legal & General Partnership Services Limited,300792.0,2022-07-01,2022-12-31,5,2,2,OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,partial,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|timeliness,OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,975.0,1367.0,0.8786,0.2889,,0.99,matched,,,,retain_priority_review_borderline,"Score 8 from 2 rules across 2 independent signal families (complaint_outcome|timeliness). Persistent rules: OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH. This is an exact-boundary case supported by two distinct families; retain for review but rank below stronger priority cases. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:306011,2023-H2,2023-07-01 to 2023-12-31,insurance_and_pure_protection,Action 365 Ltd,306011.0,2023-07-01,2023-12-31,6,4,3,CTX_INTERMEDIATION_DETERIORATION|CTX_INTERMEDIATION_PEER_HIGH|CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH,11,7,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""context_rate"": {""cap"": 4, ""capped_points"": 4, ""uncapped_points"": 8}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",4,2,9,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,context_rate|timeliness,CTX_INTERMEDIATION_DETERIORATION|CTX_INTERMEDIATION_PEER_HIGH|CTX_PROVISION_PEER_HIGH,1091.0,1114.0,0.5117,0.8025,13.16,38.31,matched,,,,retain_priority_review,"Score 9 from 4 rules across 2 independent signal families (context_rate|timeliness). Persistent rules: CTX_INTERMEDIATION_DETERIORATION|CTX_INTERMEDIATION_PEER_HIGH|CTX_PROVISION_PEER_HIGH. Multiple or reinforced signals support retaining priority-review status. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:306011,2024-H1,2024-01-01 to 2024-06-30,insurance_and_pure_protection,Action 365 Ltd,306011.0,2024-01-01,2024-06-30,9,4,3,CTX_INTERMEDIATION_PEER_HIGH|CTX_PROVISION_DETERIORATION|CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH,11,7,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""context_rate"": {""cap"": 4, ""capped_points"": 4, ""uncapped_points"": 8}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",4,2,9,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,context_rate|timeliness,CTX_INTERMEDIATION_PEER_HIGH|CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH,997.0,1127.0,0.3531,0.7489,20.4,34.03,matched,,,,retain_priority_review,"Score 9 from 4 rules across 2 independent signal families (context_rate|timeliness). Persistent rules: CTX_INTERMEDIATION_PEER_HIGH|CTX_PROVISION_PEER_HIGH|OVER_8_WEEKS_HIGH. Multiple or reinforced signals support retaining priority-review status. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:309611,2024-H1,2024-01-01 to 2024-06-30,insurance_and_pure_protection,Complete Cover Group Ltd,309611.0,2024-01-01,2024-06-30,9,5,1,CTX_INTERMEDIATION_PEER_HIGH|CTX_PROVISION_DETERIORATION|CTX_PROVISION_PEER_HIGH|UPHELD_DETERIORATION|UPHELD_PEER_HIGH,13,8,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 4, ""uncapped_points"": 5}, ""context_rate"": {""cap"": 4, ""capped_points"": 4, ""uncapped_points"": 8}, ""timeliness"": {""cap"": 3, ""capped_points"": 0, ""uncapped_points"": 0}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",5,1,9,broad,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|context_rate,CTX_INTERMEDIATION_PEER_HIGH,900.0,835.0,0.7317,0.9964,12.04,27.63,matched,,,,retain_priority_review,"Score 9 from 5 rules across 2 independent signal families (complaint_outcome|context_rate). Persistent rules: CTX_INTERMEDIATION_PEER_HIGH. Multiple or reinforced signals support retaining priority-review status. This is prioritisation evidence, not a harm finding.",,,,,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
FRN:311908,2021-H2,2021-04-01 to 2021-09-30,insurance_and_pure_protection,Frasers Group Financial Services Limited,311908.0,2021-04-01,2021-09-30,5,2,2,OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,6,6,"{""complaint_outcome"": {""cap"": 4, ""capped_points"": 3, ""uncapped_points"": 3}, ""context_rate"": {""cap"": 4, ""capped_points"": 0, ""uncapped_points"": 0}, ""timeliness"": {""cap"": 3, ""capped_points"": 3, ""uncapped_points"": 3}, ""volume_pressure"": {""cap"": 2, ""capped_points"": 0, ""uncapped_points"": 0}}",0,2,8,partial,priority_review,fca_complaint_early_warning_v2_candidate,analytical_candidate_pending_business_review,2,complaint_outcome|timeliness,OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH,22.0,41.0,0.805,0.415,,,matched,,,low_closed_denominator_20_to_49,retain_priority_review_with_statistical_caveat,"Score 8 from 2 rules across 2 independent signal families (complaint_outcome|timeliness). Persistent rules: OVER_8_WEEKS_HIGH|UPHELD_PEER_HIGH. Keep in the priority queue, but verify low_closed_denominator_20_to_49 against the source workbook and definitions before relying on the score. This is prioritisation evidence, not a harm finding. Source-check resolution: The source workbook reports this observation under its historical name Studio Retail Limited and confirms 22 opened, 41 closed and 80.5% upheld. Official FCA evidence identifies Studio Retail Limited as FRN 311908; Companies House records its later name as Frasers Group Financial Services Limited. Retain small-denominator caveat.",resolved_with_caveat,retain_priority_review_with_statistical_caveat,"The source workbook reports this observation under its historical name Studio Retail Limited and confirms 22 opened, 41 closed and 80.5% upheld. Official FCA evidence identifies Studio Retail Limited as FRN 311908; Companies House records its later name as Frasers Group Financial Services Limited. Retain small-denominator caveat.",firm-level-complaints-data-2021-h2.xlsx: Opened!H187; Closed!H186; Upheld!H186; FCA FOI annex FRN 311908,structured_analytical_review_v1,Codex,2026-07-20,pending_business_review
